Opponent,Home,Type,Opp_Score,WSU_Score,Diff_Score,Poss,Drive_Number,Spot,Down,Distance,Yards,Carrier,Passer,Completion,TD,FirstDown,INT
Arizona,1,Run,24,0,-24,Arizona,199,83,1,5,1,"Nick Wilson",,,0,0,
Arizona,1,Pass,24,0,-24,Arizona,199,92,1,8,0,,"Anu Solomon",0,0,0,0
Arizona,0,Run,24,0,-24,Arizona,199,92,2,8,0,"Anu Solomon",,,0,0,
Arizona,1,Pass,24,0,-24,Arizona,199,92,3,8,5,"Nate Phillips","Anu Solomon",1,0,0,0
Arizona,1,Pass,31,0,-31,Arizona,199,97,4,3,3,"Cayleb Jones","Anu Solomon",1,1,0,0
Arizona,0,Kickoff,31,0,-31,"Washington State",200,,,,25,,,,0,0,
Arizona,1,Pass,31,0,-31,"Washington State",200,60,1,10,8,"River Cracraft","Connor Halliday",1,0,0,0
Arizona,0,Pass,31,0,-31,"Washington State",200,52,2,2,8,"Dom Williams","Connor Halliday",1,0,1,0
Arizona,1,Pass,31,0,-31,"Washington State",200,44,1,10,4,"Vince Mayle","Connor Halliday",1,0,0,0
Arizona,0,Pass,31,0,-31,"Washington State",200,40,2,6,5,"Jamal Morrow","Connor Halliday",1,0,0,0
Arizona,1,Run,31,0,-31,"Washington State",200,35,3,1,3,"Jamal Morrow",,,0,1,
Arizona,1,Pass,31,0,-31,"Washington State",200,37,1,15,0,"River Cracraft","Connor Halliday",0,0,0,0
Arizona,0,Pass,31,7,-24,"Washington State",200,37,2,15,37,"Isiah Myers","Connor Halliday",1,1,0,0
Arizona,1,Kickoff,31,7,-24,Arizona,201,,,,65,,,,0,0,
Arizona,0,Pass,31,7,-24,Arizona,201,25,1,10,0,,"Anu Solomon",0,0,0,0
Arizona,1,Run,31,7,-24,Arizona,201,25,2,10,17,"Terris Jones-Grigsby",,,0,1,
Arizona,1,Run,31,7,-24,Arizona,201,37,1,15,3,"Terris Jones-Grigsby",,,0,0,
Arizona,0,Pass,31,7,-24,Arizona,201,40,2,12,0,,"Anu Solomon",0,0,0,0
Arizona,1,Pass,31,7,-24,Arizona,201,40,3,12,0,,"Anu Solomon",0,0,0,0
Arizona,0,Punt,31,7,-24,Arizona,201,40,4,12,51,,,,0,0,
Arizona,1,Pass,31,7,-24,"Washington State",202,90,1,10,8,"Vince Mayle","Connor Halliday",1,0,0,0
Arizona,0,Pass,31,7,-24,"Washington State",202,82,2,2,2,"Robert Lewis","Connor Halliday",1,0,1,0
Arizona,1,Pass,31,7,-24,"Washington State",202,80,1,10,-5,"Jamal Morrow","Connor Halliday",1,0,0,0
Arizona,0,Pass,31,7,-24,"Washington State",202,85,2,15,6,"Rickey Galvin","Connor Halliday",1,0,0,0
Arizona,0,Pass,31,7,-24,"Washington State",202,69,1,10,11,"Isiah Myers","Connor Halliday",1,0,1,0
Arizona,0,Run,31,7,-24,"Washington State",202,48,1,10,8,"Jamal Morrow",,,0,0,
Arizona,1,Pass,31,7,-24,"Washington State",202,40,2,2,5,"Dom Williams","Connor Halliday",1,0,1,0
Arizona,1,Pass,31,7,-24,"Washington State",202,35,1,10,17,"Isiah Myers","Connor Halliday",1,0,1,0
Arizona,0,Pass,31,13,-18,"Washington State",202,18,1,10,18,"Isiah Myers","Connor Halliday",1,1,0,0
Arizona,1,Kickoff,31,13,-18,"Washington State",203,,,,11,,,,0,0,
Arizona,0,Run,31,13,-18,"Washington State",203,17,1,10,3,"Jamal Morrow",,,0,0,
Arizona,1,Pass,31,13,-18,"Washington State",203,14,2,7,0,,"Connor Halliday",0,0,0,0
Arizona,0,Sacked,31,13,-18,"Washington State",203,14,3,7,-9,,,,0,0,
Arizona,0,"Field Goal",31,16,-15,"Washington State",203,23,4,16,0,,,,0,0,
Arizona,1,Kickoff,31,16,-15,Arizona,204,,,,65,,,,0,0,
Arizona,0,Run,31,16,-15,Arizona,204,25,1,10,-2,TEAM,,,0,0,
Arizona,1,Kickoff,31,16,-15,Arizona,205,,,,38,,,,0,0,
Arizona,0,Pass,31,16,-15,Arizona,205,39,1,10,0,"Cayleb Jones","Anu Solomon",0,0,0,0
Arizona,1,Pass,31,16,-15,Arizona,205,39,2,10,0,,"Anu Solomon",0,0,0,0
Arizona,0,Pass,31,16,-15,Arizona,205,39,3,10,41,"Samajie Grant","Anu Solomon",1,0,1,0
Arizona,1,Run,31,16,-15,Arizona,205,80,1,10,6,"Anu Solomon",,,0,0,
Arizona,0,Pass,31,16,-15,Arizona,205,86,2,4,12,"Cayleb Jones","Anu Solomon",1,0,1,0
Arizona,1,Run,38,16,-22,Arizona,205,98,1,2,2,"Nick Wilson",,,1,0,
Arizona,0,Kickoff,38,16,-22,"Washington State",206,,,,65,,,,0,0,
Arizona,1,Pass,38,16,-22,"Washington State",206,75,1,10,-3,"Jamal Morrow","Connor Halliday",1,0,0,0
Arizona,0,Pass,38,16,-22,"Washington State",206,78,2,13,0,"Drew Loftus","Connor Halliday",0,0,0,0
Arizona,1,Pass,38,16,-22,"Washington State",206,78,3,13,3,"Tyler Baker","Connor Halliday",1,0,0,0
Arizona,0,Punt,38,16,-22,"Washington State",206,75,4,10,-1,,,,0,0,
Arizona,1,Run,38,16,-22,Arizona,207,23,1,10,13,"Terris Jones-Grigsby",,,0,1,
Arizona,0,Run,38,16,-22,Arizona,207,36,1,10,38,"Terris Jones-Grigsby",,,0,1,
Arizona,0,Run,38,16,-22,Arizona,207,74,1,10,8,"Terris Jones-Grigsby",,,0,0,
Arizona,1,Run,38,16,-22,Arizona,207,82,2,2,10,"Terris Jones-Grigsby",,,0,1,
Arizona,0,Run,38,16,-22,Arizona,207,92,1,8,4,"Terris Jones-Grigsby",,,0,0,
Arizona,0,Run,38,16,-22,Arizona,207,81,2,19,5,"Anu Solomon",,,0,0,
Arizona,1,Pass,45,16,-29,Arizona,207,86,3,14,14,"Austin Hill","Anu Solomon",1,1,0,0
Arizona,0,Kickoff,45,16,-29,"Washington State",208,,,,28,,,,0,0,
Arizona,1,Run,45,16,-29,"Washington State",208,64,1,10,3,"Gerard Wicks",,,0,0,
Arizona,0,Sacked,45,16,-29,"Washington State",208,61,2,7,0,,,,0,0,
Arizona,1,Pass,45,16,-29,"Washington State",208,39,3,7,27,"Vince Mayle","Connor Halliday",1,0,1,0
Arizona,0,Pass,45,16,-29,"Washington State",208,19,1,10,3,"Robert Lewis","Connor Halliday",1,0,0,0
Arizona,0,Pass,45,16,-29,"Washington State",208,16,3,7,-1,"Gerard Wicks","Connor Halliday",1,0,0,0
Arizona,1,Pass,45,16,-29,"Washington State",208,17,4,8,0,"Isiah Myers","Connor Halliday",0,0,0,0
Arizona,0,Pass,45,16,-29,Arizona,209,17,1,10,0,,"Anu Solomon",0,0,0,0
Arizona,0,Run,45,16,-29,Arizona,209,12,2,15,0,"Nick Wilson",,,0,0,
Arizona,1,Pass,45,16,-29,Arizona,209,12,3,15,6,"Cayleb Jones","Anu Solomon",1,0,0,0
Arizona,0,Punt,45,16,-29,Arizona,209,18,4,9,59,,,,0,0,
Arizona,1,Run,45,16,-29,"Washington State",210,77,1,10,1,"Gerard Wicks",,,0,0,
Arizona,0,Pass,45,16,-29,"Washington State",210,76,2,9,2,"Jamal Morrow","Connor Halliday",1,0,0,0
Arizona,1,Pass,45,16,-29,"Washington State",210,74,3,7,11,"Robert Lewis","Connor Halliday",1,0,1,0
Arizona,0,Pass,45,16,-29,"Washington State",210,63,1,10,6,"Vince Mayle","Connor Halliday",1,0,0,0
Arizona,1,Pass,45,16,-29,"Washington State",210,57,2,4,1,"Jamal Morrow","Connor Halliday",1,0,0,0
Arizona,1,Pass,45,16,-29,"Washington State",210,61,3,8,0,,"Connor Halliday",0,0,0,1
Arizona,0,Run,45,16,-29,Arizona,211,46,1,10,9,"Terris Jones-Grigsby",,,0,0,
Arizona,1,Run,45,16,-29,Arizona,211,55,2,1,2,"Terris Jones-Grigsby",,,0,1,
Arizona,0,Pass,45,16,-29,Arizona,211,57,1,10,3,"Tyrell Johnson","Anu Solomon",1,0,0,0
Arizona,1,Run,45,16,-29,Arizona,211,60,2,7,3,"Terris Jones-Grigsby",,,0,0,
Arizona,1,Run,45,16,-29,Arizona,211,67,1,10,6,"Anu Solomon",,,0,1,
Arizona,0,Pass,52,16,-36,Arizona,211,87,1,10,13,"Trey Griffey","Anu Solomon",1,1,0,0
Arizona,1,Kickoff,52,16,-36,"Washington State",212,,,,65,,,,0,0,
Arizona,0,Pass,52,16,-36,"Washington State",212,75,1,10,0,"Dom Williams","Connor Halliday",1,0,0,0
Arizona,1,Pass,52,16,-36,"Washington State",212,75,2,10,24,"Tyler Baker","Connor Halliday",1,0,1,0
Arizona,0,Run,52,16,-36,"Washington State",212,51,1,10,-1,"Gerard Wicks",,,0,0,
Arizona,0,Run,52,16,-36,"Washington State",212,52,2,11,7,"Connor Halliday",,,0,0,
Arizona,1,Pass,52,16,-36,"Washington State",212,45,3,4,3,"Rickey Galvin","Connor Halliday",1,0,0,0
Arizona,0,Run,52,16,-36,"Washington State",212,42,4,1,2,"Gerard Wicks",,,0,1,
Arizona,1,Pass,52,16,-36,"Washington State",212,40,1,10,0,"Dom Williams","Connor Halliday",1,0,0,0
Arizona,0,Pass,52,16,-36,"Washington State",212,40,2,10,16,"Vince Mayle","Connor Halliday",1,0,1,0
Arizona,1,Pass,52,16,-36,"Washington State",212,24,1,10,1,"Gerard Wicks","Connor Halliday",1,0,0,0
Arizona,0,Pass,52,16,-36,"Washington State",212,23,2,9,22,"Jamal Morrow","Connor Halliday",1,0,1,0
Arizona,1,Run,52,16,-36,"Washington State",212,1,1,1,0,"Gerard Wicks",,,0,0,
Arizona,0,Run,52,23,-29,"Washington State",212,1,2,1,1,"Gerard Wicks",,,1,0,
Arizona,1,Run,52,23,-29,Arizona,213,44,1,24,1,"Nick Wilson",,,0,0,
Arizona,0,Run,52,23,-29,Arizona,213,45,2,23,-5,"Anu Solomon",,,0,0,
Arizona,1,Pass,52,23,-29,Arizona,213,40,3,28,12,"Austin Hill","Anu Solomon",1,0,0,0
Arizona,0,Punt,52,23,-29,Arizona,213,52,4,16,48,,,,0,0,
Arizona,1,Pass,52,23,-29,"Washington State",214,80,1,10,13,"Vince Mayle","Connor Halliday",1,0,1,0
Arizona,0,Pass,52,23,-29,"Washington State",214,67,1,10,2,"Vince Mayle","Connor Halliday",1,0,0,0
Arizona,1,Pass,52,23,-29,"Washington State",214,65,2,8,0,"Isiah Myers","Connor Halliday",0,0,0,0
Arizona,0,Pass,52,23,-29,"Washington State",214,65,3,8,14,"Dom Williams","Connor Halliday",1,0,1,0
Arizona,1,Pass,52,23,-29,"Washington State",214,51,1,10,9,"Rickey Galvin","Connor Halliday",1,0,0,0
Arizona,0,Pass,52,23,-29,"Washington State",214,42,2,1,7,"Vince Mayle","Connor Halliday",1,0,1,0
Arizona,1,Pass,52,23,-29,"Washington State",214,35,1,10,0,"Dom Williams","Connor Halliday",0,0,0,0
Arizona,0,Pass,52,23,-29,"Washington State",214,35,2,10,12,"Vince Mayle","Connor Halliday",1,0,1,0
Arizona,1,Pass,52,23,-29,"Washington State",214,23,1,10,0,"Dom Williams","Connor Halliday",0,0,0,0
Arizona,0,Pass,52,23,-29,"Washington State",214,23,2,10,0,"Tyler Baker","Connor Halliday",0,0,0,0
Arizona,0,Pass,52,30,-22,"Washington State",214,8,1,8,8,"Vince Mayle","Connor Halliday",1,1,0,0
Arizona,0,Kickoff,59,30,-29,"Washington State",215,,,,17,,,,0,0,
Arizona,1,Run,59,30,-29,"Washington State",215,82,1,10,15,"Jamal Morrow",,,0,1,
Arizona,0,Pass,59,30,-29,"Washington State",215,67,1,10,24,"Tyler Baker","Connor Halliday",1,0,1,0
Arizona,1,Pass,59,30,-29,"Washington State",215,43,1,10,0,,"Connor Halliday",0,0,0,0
Arizona,0,Pass,59,30,-29,"Washington State",215,43,2,10,0,,"Connor Halliday",0,0,0,0
Arizona,0,Pass,59,30,-29,"Washington State",215,48,3,15,11,"Jamal Morrow","Connor Halliday",1,0,0,0
Arizona,1,Pass,59,30,-29,"Washington State",215,37,4,4,0,"Dom Williams","Connor Halliday",0,0,0,0
Arizona,0,Run,59,30,-29,Arizona,216,37,1,10,4,"Terris Jones-Grigsby",,,0,0,
Arizona,1,Run,59,30,-29,Arizona,216,41,2,6,4,"Zach Green",,,0,0,
Arizona,0,Run,59,30,-29,Arizona,216,45,3,2,1,"Zach Green",,,0,0,
Arizona,0,Punt,59,30,-29,Arizona,216,46,4,1,19,,,,0,0,
Arizona,0,Pass,59,30,-29,"Washington State",217,65,1,10,0,"Tyler Baker","Connor Halliday",0,0,0,0
Arizona,1,Pass,59,30,-29,"Washington State",217,65,2,10,9,"Vince Mayle","Connor Halliday",1,0,0,0
Arizona,0,Pass,59,30,-29,"Washington State",217,56,3,1,13,"Vince Mayle","Connor Halliday",1,0,1,0
Arizona,1,Pass,59,30,-29,"Washington State",217,43,1,10,18,"Jamal Morrow","Connor Halliday",1,0,1,0
Arizona,0,Pass,59,30,-29,"Washington State",217,25,1,10,9,"Robert Lewis","Connor Halliday",1,0,0,0
Arizona,1,Pass,59,30,-29,"Washington State",217,16,2,1,8,"Dom Williams","Connor Halliday",1,0,1,0
Arizona,0,Pass,59,37,-22,"Washington State",217,8,1,8,8,"Tyler Baker","Connor Halliday",1,1,0,0
Arizona,1,Kickoff,59,37,-22,Arizona,218,,,,41,,,,0,0,
Arizona,0,Run,59,37,-22,Arizona,218,24,1,10,-2,TEAM,,,0,0,
USC,1,Kickoff,0,0,0,USC,219,,,,13,,,,0,0,
USC,1,Pass,0,0,0,USC,219,18,1,10,20,"George Farmer","Cody Kessler",1,0,1,0
USC,1,Pass,0,0,0,USC,219,38,1,10,24,"George Farmer","Cody Kessler",1,0,1,0
USC,1,Run,0,0,0,USC,219,62,1,10,0,"Javorius Allen",,,0,0,
USC,1,Pass,0,0,0,USC,219,62,2,10,0,"Javorius Allen","Cody Kessler",0,0,0,0
USC,1,Pass,0,0,0,USC,219,62,3,10,0,"Javorius Allen","Cody Kessler",0,0,0,0
USC,1,Punt,0,0,0,USC,219,62,4,10,23,,,,0,0,
USC,1,Pass,0,0,0,"Washington State",220,85,1,10,0,,"Connor Halliday",0,0,0,0
USC,1,Pass,0,0,0,"Washington State",220,85,2,10,6,"Tyler Baker","Connor Halliday",1,0,0,0
USC,1,Pass,0,0,0,"Washington State",220,79,3,4,0,"Rickey Galvin","Connor Halliday",1,0,0,0
USC,1,Punt,7,0,-7,"Washington State",220,79,4,4,65,,,,1,0,
USC,1,Kickoff,7,0,-7,"Washington State",221,,,,23,,,,0,0,
USC,1,Pass,7,0,-7,"Washington State",221,75,1,10,7,"Theron West","Connor Halliday",1,0,0,0
USC,1,Pass,7,0,-7,"Washington State",221,78,2,13,19,,"Connor Halliday",0,0,0,1
USC,1,Pass,7,0,-7,USC,222,81,1,10,17,"Nelson Agholor","Cody Kessler",1,0,1,0
USC,1,Pass,7,0,-7,USC,222,78,1,22,0,"Randall Telfer","Cody Kessler",0,0,0,0
USC,1,Pass,14,0,-14,USC,222,78,2,22,22,"JuJu Smith","Cody Kessler",1,1,0,0
USC,1,Kickoff,14,0,-14,"Washington State",223,,,,6,,,,0,0,
USC,1,Pass,14,0,-14,"Washington State",223,92,1,10,9,"Jamal Morrow","Connor Halliday",1,0,0,0
USC,1,Run,14,0,-14,"Washington State",223,83,2,1,2,"Jamal Morrow",,,0,1,
USC,1,Pass,14,0,-14,"Washington State",223,81,1,10,4,"Robert Lewis","Connor Halliday",1,0,0,0
USC,1,Pass,14,0,-14,"Washington State",223,77,2,6,0,"Robert Lewis","Connor Halliday",0,0,0,0
USC,1,Pass,14,0,-14,"Washington State",223,77,3,6,14,"Vince Mayle","Connor Halliday",1,0,1,0
USC,1,Pass,14,0,-14,"Washington State",223,63,1,10,8,"Vince Mayle","Luke Falk",1,0,0,0
USC,1,Run,14,0,-14,"Washington State",223,55,2,2,1,"Jamal Morrow",,,0,0,
USC,1,Run,14,0,-14,"Washington State",223,54,3,1,7,"Luke Falk",,,0,1,
USC,1,Pass,14,0,-14,"Washington State",223,47,1,10,0,"Vince Mayle","Luke Falk",1,0,0,0
USC,1,Run,14,0,-14,"Washington State",223,47,2,10,0,"Jamal Morrow",,,0,0,
USC,1,Pass,14,0,-14,"Washington State",223,47,3,10,0,"Isiah Myers","Luke Falk",0,0,0,0
USC,1,Punt,14,0,-14,"Washington State",223,47,4,10,32,,,,0,0,
USC,1,Pass,14,0,-14,USC,224,15,1,10,6,"Nelson Agholor","Cody Kessler",1,0,0,0
USC,1,Pass,14,0,-14,USC,224,11,2,14,-1,"Justin Davis","Cody Kessler",1,0,0,0
USC,1,Run,14,0,-14,USC,224,10,3,15,6,"Justin Davis",,,0,0,
USC,1,Punt,14,0,-14,USC,224,16,4,9,44,,,,0,0,
USC,1,Run,14,0,-14,"Washington State",225,60,1,10,5,"Theron West",,,0,0,
USC,1,Run,14,0,-14,"Washington State",225,55,2,5,5,"Jamal Morrow",,,0,1,
USC,1,Run,14,0,-14,"Washington State",225,50,1,10,2,"Jamal Morrow",,,0,0,
USC,1,Pass,14,0,-14,"Washington State",225,48,2,8,6,"Jamal Morrow","Luke Falk",1,0,0,0
USC,1,Run,14,0,-14,"Washington State",225,42,3,2,-7,"Luke Falk",,,0,0,
USC,1,Punt,14,0,-14,"Washington State",225,49,4,9,39,,,,0,0,
USC,1,Run,14,0,-14,USC,226,10,1,10,2,"Javorius Allen",,,0,0,
USC,1,Run,14,0,-14,USC,226,7,2,13,8,"Javorius Allen",,,0,0,
USC,1,Pass,14,0,-14,USC,226,15,3,5,17,"George Farmer","Cody Kessler",1,0,1,0
USC,1,Run,14,0,-14,USC,226,32,1,10,19,"Javorius Allen",,,0,1,
USC,1,Run,14,0,-14,USC,226,51,1,10,3,"Javorius Allen",,,0,0,
USC,1,Sacked,14,0,-14,USC,226,54,2,7,-9,,,,0,0,
USC,1,Pass,14,0,-14,USC,226,45,3,16,0,"JuJu Smith","Cody Kessler",0,0,0,0
USC,1,Punt,14,0,-14,USC,226,45,4,16,52,,,,0,0,
USC,1,Run,14,0,-14,"Washington State",227,97,1,10,14,"Theron West",,,0,1,
USC,1,Run,14,0,-14,"Washington State",227,83,1,10,-3,"Theron West",,,0,0,
USC,1,Pass,14,0,-14,"Washington State",227,86,2,13,8,"Tyler Baker","Luke Falk",1,0,0,0
USC,1,Pass,14,0,-14,"Washington State",227,78,3,5,0,"Vince Mayle","Luke Falk",0,0,0,0
USC,1,Punt,14,0,-14,"Washington State",227,78,4,5,47,,,,0,0,
USC,1,Pass,14,0,-14,USC,228,31,1,10,49,"Nelson Agholor","Cody Kessler",1,0,1,0
USC,1,Run,14,0,-14,USC,228,80,1,10,0,"Justin Davis",,,0,0,
USC,1,Pass,14,0,-14,USC,228,80,2,10,0,"Justin Davis","Cody Kessler",0,0,0,0
USC,1,Pass,14,0,-14,USC,228,80,3,10,0,"George Farmer","Cody Kessler",0,0,0,0
USC,1,"Field Goal",17,0,-17,USC,228,80,4,10,0,,,,0,0,
USC,1,Kickoff,17,0,-17,"Washington State",229,,,,65,,,,0,0,
USC,1,Pass,17,0,-17,"Washington State",229,75,1,10,0,"Vince Mayle","Luke Falk",0,0,0,0
USC,1,Pass,17,0,-17,"Washington State",229,75,2,10,0,,"Luke Falk",0,0,0,0
USC,1,Pass,17,0,-17,"Washington State",229,75,3,10,0,,"Luke Falk",0,0,0,0
USC,1,Punt,17,0,-17,"Washington State",229,75,4,10,44,,,,0,0,
USC,1,Pass,17,0,-17,USC,230,31,1,10,4,"JuJu Smith","Cody Kessler",1,0,0,0
USC,1,Run,17,0,-17,USC,230,35,2,6,0,"Javorius Allen",,,0,0,
USC,1,Pass,17,0,-17,USC,230,35,3,6,4,"JuJu Smith","Cody Kessler",1,0,0,0
USC,1,Punt,17,0,-17,USC,230,39,4,2,33,,,,0,0,
USC,1,Run,17,0,-17,"Washington State",231,72,1,10,1,"Theron West",,,0,0,
USC,1,Pass,17,0,-17,"Washington State",231,81,2,19,4,"Jamal Morrow","Luke Falk",1,0,0,0
USC,1,Pass,17,0,-17,"Washington State",231,77,3,15,13,"Tyler Baker","Luke Falk",1,0,0,0
USC,1,Pass,17,0,-17,"Washington State",231,64,4,2,0,"Rickey Galvin","Luke Falk",0,0,0,0
USC,1,Pass,17,0,-17,USC,232,64,1,10,14,"Nelson Agholor","Cody Kessler",1,0,1,0
USC,1,Pass,24,0,-24,USC,232,78,1,10,22,"JuJu Smith","Cody Kessler",1,1,0,0
USC,1,Kickoff,24,0,-24,"Washington State",233,,,,19,,,,0,0,
USC,1,Pass,24,0,-24,"Washington State",233,81,1,10,5,"Theron West","Luke Falk",1,0,0,0
USC,1,Pass,24,0,-24,"Washington State",233,76,2,5,19,"Tyler Baker","Luke Falk",1,0,1,0
USC,1,Pass,24,0,-24,"Washington State",233,57,1,10,7,"Robert Lewis","Luke Falk",1,0,0,0
USC,1,Run,24,0,-24,"Washington State",233,50,2,3,3,"Luke Falk",,,0,1,
USC,1,Run,24,0,-24,"Washington State",233,47,1,10,2,"Jamal Morrow",,,0,0,
USC,1,Pass,24,0,-24,"Washington State",233,45,2,8,6,"Tyler Baker","Luke Falk",1,0,0,0
USC,1,Pass,24,0,-24,"Washington State",233,39,3,2,7,"Dom Williams","Luke Falk",1,0,1,0
USC,1,Pass,24,0,-24,"Washington State",233,32,1,10,0,"Jamal Morrow","Luke Falk",1,0,0,0
USC,1,Pass,24,0,-24,"Washington State",233,32,2,10,0,"Rickey Galvin","Luke Falk",0,0,0,0
USC,1,Pass,24,0,-24,"Washington State",233,32,3,10,23,"Robert Lewis","Luke Falk",1,0,1,0
USC,1,Pass,24,7,-17,"Washington State",233,9,1,9,9,"Robert Lewis","Luke Falk",1,1,0,0
USC,1,Kickoff,24,7,-17,USC,234,,,,19,,,,0,0,
USC,1,Pass,24,7,-17,USC,234,19,1,10,0,"Javorius Allen","Cody Kessler",0,0,0,0
USC,1,Run,24,7,-17,USC,234,19,2,10,2,"Javorius Allen",,,0,0,
USC,1,Pass,24,7,-17,USC,234,21,3,8,18,"Javorius Allen","Cody Kessler",1,0,1,0
USC,1,Pass,24,7,-17,USC,234,39,1,10,0,"Randall Telfer","Cody Kessler",0,0,0,0
USC,1,Sacked,24,7,-17,USC,234,39,2,10,-6,,,,0,0,
USC,1,Pass,24,7,-17,USC,234,33,3,16,0,"Javorius Allen","Cody Kessler",0,0,0,0
USC,1,Punt,24,7,-17,USC,234,33,4,16,34,,,,0,0,
USC,1,Pass,24,7,-17,"Washington State",235,67,1,10,7,"Tyler Baker","Luke Falk",1,0,0,0
USC,1,Pass,24,7,-17,"Washington State",235,60,2,3,0,"Vince Mayle","Luke Falk",0,0,0,0
USC,1,Pass,24,7,-17,"Washington State",235,60,3,3,22,,"Luke Falk",0,0,0,1
USC,1,Kickoff,24,7,-17,"Washington State",236,,,,29,,,,0,0,
USC,1,Pass,24,7,-17,"Washington State",236,70,1,10,27,"Rickey Galvin","Luke Falk",1,0,1,0
USC,1,Run,24,7,-17,"Washington State",236,43,1,10,-6,"Jamal Morrow",,,0,0,
USC,1,Sacked,24,7,-17,"Washington State",236,49,2,16,-9,,,,0,0,
USC,1,Pass,24,7,-17,"Washington State",236,58,3,25,14,"Tyler Baker","Luke Falk",1,0,0,0
USC,1,Punt,24,7,-17,"Washington State",236,44,4,11,26,,,,0,0,
USC,1,Run,24,7,-17,USC,237,18,1,10,0,"Javorius Allen",,,0,0,
USC,1,Pass,24,7,-17,USC,237,18,2,10,11,"Nelson Agholor","Cody Kessler",1,0,1,0
USC,1,Sacked,24,7,-17,USC,237,29,1,10,-4,,,,0,0,
USC,1,Pass,24,7,-17,USC,237,25,2,14,15,"Nelson Agholor","Cody Kessler",1,0,1,0
USC,1,Run,24,7,-17,USC,237,40,1,10,-1,"Javorius Allen",,,0,0,
USC,1,Run,24,7,-17,USC,237,39,2,11,2,"Javorius Allen",,,0,0,
USC,1,Pass,24,7,-17,USC,237,41,3,9,0,"Randall Telfer","Cody Kessler",0,0,0,0
USC,1,Punt,24,7,-17,USC,237,41,4,9,43,,,,0,0,
USC,1,Pass,24,7,-17,"Washington State",238,84,1,10,9,"Vince Mayle","Luke Falk",1,0,0,0
USC,1,Pass,24,7,-17,"Washington State",238,75,2,1,32,"Vince Mayle","Luke Falk",1,0,1,0
USC,1,Run,24,7,-17,"Washington State",238,43,1,10,4,"Luke Falk",,,0,0,
USC,1,Pass,24,7,-17,"Washington State",238,39,2,6,5,"Jamal Morrow","Luke Falk",1,0,0,0
USC,1,Pass,24,7,-17,"Washington State",238,34,3,1,0,"Rickey Galvin","Luke Falk",0,0,0,0
USC,1,Pass,24,7,-17,"Washington State",238,34,4,1,2,"Vince Mayle","Luke Falk",1,0,1,0
USC,1,Pass,24,7,-17,"Washington State",238,32,1,10,12,"Theron West","Luke Falk",1,0,1,0
USC,1,Pass,24,7,-17,"Washington State",238,20,1,10,11,"Dom Williams","Luke Falk",1,0,1,0
USC,1,Run,24,7,-17,"Washington State",238,9,1,9,-1,"Theron West",,,0,0,
USC,1,Pass,24,7,-17,"Washington State",238,10,2,10,0,"Vince Mayle","Luke Falk",0,0,0,0
USC,1,Pass,24,7,-17,"Washington State",238,10,3,10,0,"Vince Mayle","Luke Falk",0,0,0,0
USC,1,"Field Goal",24,10,-14,"Washington State",238,10,4,10,0,,,,0,0,
USC,1,Kickoff,24,10,-14,USC,239,,,,52,,,,0,0,
USC,1,Pass,24,10,-14,USC,239,13,1,10,0,"George Farmer","Cody Kessler",0,0,0,0
USC,1,Pass,31,10,-21,USC,239,13,2,10,87,"Nelson Agholor","Cody Kessler",1,1,0,0
USC,1,Kickoff,31,10,-21,"Washington State",240,,,,21,,,,0,0,
USC,1,Run,31,10,-21,"Washington State",240,77,1,10,5,"Luke Falk",,,0,0,
USC,1,Pass,31,10,-21,"Washington State",240,72,2,5,-1,"Dom Williams","Luke Falk",1,0,0,0
USC,1,Pass,31,10,-21,"Washington State",240,73,3,6,0,"Tyler Baker","Luke Falk",0,0,0,0
USC,1,Punt,31,10,-21,"Washington State",240,73,4,6,6,,,,0,0,
USC,1,Run,31,10,-21,USC,241,28,1,10,2,"Javorius Allen",,,0,0,
USC,1,Run,31,10,-21,USC,241,30,2,8,17,"Javorius Allen",,,0,1,
USC,1,Run,31,10,-21,USC,241,47,1,10,22,"Justin Davis",,,0,1,
USC,1,Run,31,10,-21,USC,241,69,1,10,-1,"Justin Davis",,,0,0,
USC,1,Run,31,10,-21,USC,241,68,2,11,3,"Justin Davis",,,0,0,
USC,1,Run,31,10,-21,USC,241,71,3,8,1,"Justin Davis",,,0,0,
USC,1,Pass,31,10,-21,USC,241,72,4,7,21,"Nelson Agholor","Cody Kessler",1,0,1,0
USC,1,Pass,37,10,-27,USC,241,93,1,7,7,"JuJu Smith","Cody Kessler",1,1,0,0
USC,1,Kickoff,37,10,-27,"Washington State",242,,,,65,,,,0,0,
USC,1,Run,37,10,-27,"Washington State",242,75,1,10,1,"Theron West",,,0,0,
USC,1,Run,37,10,-27,"Washington State",242,74,2,9,26,"Theron West",,,0,1,
USC,1,Pass,37,10,-27,"Washington State",242,48,1,10,2,"Jamal Morrow","Luke Falk",1,0,0,0
USC,1,Pass,37,10,-27,"Washington State",242,46,2,8,8,"Vince Mayle","Luke Falk",1,0,1,0
USC,1,Pass,37,10,-27,"Washington State",242,38,1,10,1,"Vince Mayle","Luke Falk",1,0,0,0
USC,1,Pass,37,10,-27,"Washington State",242,37,2,9,0,"Vince Mayle","Luke Falk",0,0,0,0
USC,1,Pass,37,10,-27,"Washington State",242,37,3,9,18,"Theron West","Luke Falk",1,0,1,0
